source_id,mto_make_code,mto_model_code,source_vehicle_classes,first_report_year,last_report_year,observed_report_editions,report_years,model_year_from,model_year_to,observed_model_years,source_rows_across_editions,fit_active_stock_across_editions,latest_report_year,latest_fit_active_stock,highest_confidence_candidate,vpic_second_pass_candidate,vpic_second_pass_reason,other_potential_candidates,canonical_make,candidate_pass_agreement,agreed_model_candidate,manual_promotion_eligible,manual_evidence_disposition,notes,source -> data_source
ontario_ministry_transport_vehicle_population,CHRY,SLX,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1995,2010,15,165,42459,2025,1102,Sebring,Sebring,,SALON | 300 SRT8 | LHS,Chrysler,agreement,Sebring,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,ACUR,I2T,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2013,2015,3,33,12517,2025,1101,INTEGRA,Integra,"Closest vPIC name match, but no sampled year-specific result corroborates it.",ILX,Acura,agreement,Integra,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,AUDI,C4H,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2017,2019,3,27,10635,2025,1096,A4,A4,,S4,Audi,agreement,A4,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,63G,PASSENGER,2024,2025,2,2024 | 2025,2024,2026,3,5,1612,2025,1096,3 Series,Model unresolved,Ontario identifies only a vehicle family; vPIC does not support one unique model.,635 | 633 | 630,BMW,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,Z06,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2004,2019,12,120,10383,2025,1095,Aveo,Aveo,,Camaro | Sonic | 400,Chevrolet,agreement,Aveo,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,A,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1924,2026,24,243,12682,2025,1094,A,Model unresolved,The Ontario abbreviation does not match a vPIC model closely enough.,,Ford,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,83G,PASSENGER,2022,2025,4,2022 | 2023 | 2024 | 2025,2022,2026,5,14,3330,2025,1091,X3,X3,,8 Series | 3 Series | M,BMW,agreement,X3,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,FRE,COMMERCIAL | PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1942,2007,8,92,63650,2025,1081,Freestar,Freestar,,Freestyle,Ford,agreement,Freestar,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,JEEP,WAG,PASSENGER,2024,2025,2,2024 | 2025,1964,2025,28,56,1863,2025,1077,Wagoneer,Wagoneer,,,Jeep,agreement,Wagoneer,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,PORS,9NS,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2005,2014,8,88,11925,2025,1075,911,911,,Cayenne | Turbo 4 911 S | Cayman,Porsche,agreement,911,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TOYT,LBG,COMMERCIAL,2024,2025,2,2024 | 2025,2024,2024,1,2,2217,2025,1072,bZ4X,bZ4X,,Land Cruiser | GR 86 | GR Supra,Toyota,agreement,bZ4X,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,VOLV,ST5,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2001,2017,13,133,14732,2025,1069,S60 (tentative),S60,,V50 | S80 | S40,Volvo,agreement,S60,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,LEXS,LS5,PASSENGER,2018,2025,8,2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2018,2021,4,28,9765,2025,1068,LS500H,LS,Code-to-name match is weak; selected from vPIC models with overlapping-year coverage.,LS,Lexus,agreement,LS,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TOYT,C2E,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2015,2017,3,30,10950,2025,1066,CRESSIDA,Cressida,"Closest vPIC name match, but no sampled year-specific result corroborates it.",,Toyota,agreement,Cressida,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,PONT,FTA,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1974,2002,12,132,10982,2025,1065,Firebird/Trans Am/Formula,Firebird,,Firefly | Montana | Grand Am,Pontiac,agreement,Firebird,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,CTA,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2008,2026,19,150,14398,2025,1058,CTS,CTS,,CT5 | CT4 | CT6,Cadillac,agreement,CTS,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,GMC,SON,COMMERCIAL,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1991,2004,14,154,28311,2025,1058,Sonoma,Sonoma,,,GMC,agreement,Sonoma,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,SLX,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2007,2020,13,131,11048,2025,1054,SLR,SLR McLaren,"vPIC supports the model, but the Ontario abbreviation is not uniquely identifying.",SLS AMG,Mercedes-Benz,agreement,SLR McLaren,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,AUDI,NAQ,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2005,2008,4,44,22702,2025,1053,A8,A8,,A6 | A4 | A3,Audi,agreement,A8,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,43X,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2014,2016,3,32,12509,2025,1050,4 Series,435i,Generic Ontario code spans multiple vPIC models; this is the closest family match.,3 Series | 435 | 430,BMW,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,V0G,COMMERCIAL,2020,2025,6,2020 | 2021 | 2022 | 2023 | 2024 | 2025,2020,2023,4,18,4581,2025,1049,AMG GT,AMG GT,,G-Class | GLS-Class | GLE-Class,Mercedes-Benz,agreement,AMG GT,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,VOLK,GFR,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2012,2025,7,45,10000,2025,1049,GOLF R,Golf R,,GLI | Tiguan | Golf/GTI,Volkswagen,agreement,Golf R,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HYUN,SAF,PASSENGER,2025,2025,1,2025,2000,2026,2,2,1046,2025,1046,Santa Fe,Santa Fe,,,Hyundai,agreement,Santa Fe,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,FSH,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2013,2020,8,77,12970,2025,1044,Fusion,Fusion,,Fiesta | FREESTAR,Ford,agreement,Fusion,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,DODG,CAT,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1967,2023,11,86,7077,2025,1043,Colt,Colt,,Charger | Challenger | Caliber,Dodge,agreement,Colt,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,LNDR,LR2,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2008,2015,8,88,16004,2025,1042,LR2,LR2,,,Land Rover,agreement,LR2,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,KIA,FKG,PASSENGER,2017,2025,9,2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2017,2018,2,18,9425,2025,1039,Forte,Forte,,K900 | Stinger,Kia,agreement,Forte,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,NISS,370,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2009,2018,8,78,11783,2025,1039,370Z,370Z,,370z,Nissan,agreement,370Z,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,NISS,SSR,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2002,2025,16,149,11084,2025,1039,Sentra,Sentra,,,Nissan,agreement,Sentra,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,ATA,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2014,2018,5,44,10178,2025,1038,ATS,ATS,,ATS-V,Cadillac,agreement,ATS,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,BEL,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1919,1982,37,400,12330,2025,1037,BEL AIR,Blazer,vPIC also supports El Camino; the code does not clearly distinguish them.,,Chevrolet,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,VOLK,CJT,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1987,2025,8,70,12808,2025,1035,Jetta,Jetta,,,Volkswagen,agreement,Jetta,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HOND,CHY,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2003,2015,13,141,20006,2025,1033,Clarity,Clarity,"Closest vPIC name match, but no sampled year-specific result corroborates it.",,Honda,agreement,Clarity,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,E32,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1994,2005,12,132,21599,2025,1033,E320,Model unresolved,The Ontario abbreviation does not match a vPIC model closely enough.,,Mercedes-Benz,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HYUN,ALE,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2012,2013,2,22,14443,2025,1032,Azera,Azera,,PALISADE | Accent | Santa Fe,Hyundai,agreement,Azera,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BUIC,VCN,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2012,2016,5,54,12320,2025,1028,Verano,Verano,,Envision | Enclave | LaCrosse,Buick,agreement,Verano,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,RAM,HRG,COMMERCIAL,2019,2025,7,2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2019,2022,4,24,5691,2025,1026,Promaster City,Promaster City,,1500,Ram,agreement,Promaster City,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,VOLK,PSR,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2016,2017,2,20,10019,2025,1026,Passat,Passat,,,Volkswagen,agreement,Passat,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,NOV,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1919,1988,31,341,12356,2025,1025,Nova,Nova,,,Chevrolet,agreement,Nova,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,FSI,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2011,2012,2,22,16074,2025,1025,Fusion,Fusion,,,Ford,agreement,Fusion,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TOYT,CRO,PASSENGER,2023,2025,3,2023 | 2024 | 2025,1962,2026,27,75,2450,2025,1024,Crown,Crown,,,Toyota,agreement,Crown,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,ALFA,FAG,PASSENGER,2017,2025,9,2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2017,2025,9,50,6389,2025,1022,ZAGATO,Model unresolved,The Ontario abbreviation does not match a vPIC model closely enough.,ALFA GT6 | ALFETTA GT,Alfa Romeo,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,AUDI,S8Q,PASSENGER,2017,2025,9,2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2001,2025,18,135,5179,2025,1017,S8,S8,,,Audi,agreement,S8,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HYUN,JFG,PASSENGER,2024,2025,2,2024 | 2025,2022,2025,4,8,1480,2025,1017,Santa Fe,Santa Fe,,Venue | Tucson | Sonata,Hyundai,agreement,Santa Fe,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,F10,COMMERCIAL | PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1903,2013,64,1095,11632,2025,1016,F100,F-100,,,Ford,agreement,F-100,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,13R,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2014,2025,9,61,5241,2025,1014,3 Series,Model unresolved,Ontario identifies only a vehicle family; vPIC does not support one unique model.,,BMW,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TOYT,L9L,PASSENGER,2019,2025,7,2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2019,2022,4,21,6308,2025,1010,Land Cruiser,Land Cruiser,,Highlander | Corolla | Tundra,Toyota,agreement,Land Cruiser,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,ACUR,CTX,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2010,2013,4,43,10907,2025,1007,TSX,TSX,,,Acura,agreement,TSX,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,LEXS,U9L,PASSENGER,2019,2025,7,2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2019,2019,1,7,7081,2025,1001,UX,UX,,LX | LS | LC,Lexus,agreement,UX,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,E24,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1999,2016,4,33,13046,2025,999,240,240,"Closest vPIC name match, but no sampled year-specific result corroborates it.",C240 | E450 | E420,Mercedes-Benz,agreement,240,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FRHT,116,COMMERCIAL,2021,2025,5,2021 | 2022 | 2023 | 2024 | 2025,2018,2026,9,35,3126,2025,992,116SD,114SD,"vPIC supports the model, but the Ontario abbreviation is not uniquely identifying.",114SD | 122SD,Freightliner,disagreement,,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,ALA,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1992,2017,4,40,11558,2025,990,Allante,Allante,,,Cadillac,agreement,Allante,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,SUBA,IPP,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2015,2016,2,20,9820,2025,990,Impreza/Outback Sport,Impreza,,,Subaru,agreement,Impreza,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,LNDR,1LG,PASSENGER,2023,2025,3,2023 | 2024 | 2025,2023,2025,3,8,2155,2025,989,Defender (tentative),Defender,,VELAR | Range Rover | FREELANDER,Land Rover,agreement,Defender,false,superseded_high_stock_reaudit,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
