VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
PASSENGER	AMER	WRA	1987	148	1615	227	200	318	39	0	35	2582
PASSENGER	AMER	***	2019	0	0	1	0	0	0	0	0	1
PASSENGER	AMER	***	2018	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	2016	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	2015	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	2013	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	2012	1	0	0	0	1	0	0	0	2
PASSENGER	AMER	***	2011	1	1	0	0	0	0	0	0	2
PASSENGER	AMER	***	2010	0	0	0	0	0	1	0	0	1
PASSENGER	AMER	***	2009	2	1	0	0	1	0	0	0	4
PASSENGER	AMER	***	2008	2	2	0	0	1	0	0	0	5
PASSENGER	AMER	***	2007	2	2	0	0	0	1	0	0	5
PASSENGER	AMER	***	2006	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	2005	2	2	0	0	0	0	0	0	4
PASSENGER	AMER	***	2004	2	2	0	0	0	0	0	0	4
PASSENGER	AMER	***	2003	2	5	1	0	1	0	0	1	10
PASSENGER	AMER	***	2002	0	0	0	0	0	0	0	1	1
PASSENGER	AMER	***	2001	1	1	0	0	0	0	0	0	2
PASSENGER	AMER	***	2000	4	3	0	0	1	0	0	0	8
PASSENGER	AMER	***	1999	1	6	0	0	0	0	0	0	7
PASSENGER	AMER	***	1998	3	6	0	0	1	0	0	0	10
PASSENGER	AMER	***	1997	2	0	0	0	2	0	0	0	4
PASSENGER	AMER	***	1996	4	2	0	0	0	0	0	0	6
PASSENGER	AMER	***	1995	2	3	2	0	0	1	0	1	9
PASSENGER	AMER	***	1994	1	1	0	0	0	0	0	1	3
PASSENGER	AMER	***	1993	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	1992	4	220	26	98	35	6	0	6	395
PASSENGER	AMER	***	1991	35	2120	230	898	355	90	0	46	3774
PASSENGER	AMER	***	1990	25	3448	369	1250	671	121	0	33	5917
PASSENGER	AMER	***	1989	0	14	0	12	4	1	0	1	32
PASSENGER	AMER	***	1988	25	5649	516	1552	1193	154	0	45	9134
PASSENGER	AMER	***	1987	36	4689	373	2003	812	148	0	16	8077
PASSENGER	AMER	***	1986	16	4408	353	2198	736	155	0	8	7874
PASSENGER	AMER	***	1985	17	4849	343	2612	859	183	0	1	8864
PASSENGER	AMER	***	1984	6	4780	294	2718	943	183	0	2	8926
PASSENGER	AMER	***	1983	12	3613	230	2198	611	114	0	2	6780
PASSENGER	AMER	***	1982	20	2603	174	1529	336	98	0	4	4764
PASSENGER	AMER	***	1981	16	4258	350	2676	542	166	0	2	8010
PASSENGER	AMER	***	1980	11	4998	402	3466	518	172	0	4	9571
PASSENGER	AMER	***	1979	22	4321	380	3247	425	124	0	0	8519
PASSENGER	AMER	***	1978	16	4386	395	3443	383	115	0	1	8739
PASSENGER	AMER	***	1977	20	5499	539	4267	426	166	0	2	10919
PASSENGER	AMER	***	1976	32	7996	917	6524	582	283	0	1	16335
PASSENGER	AMER	***	1975	11	6039	879	4878	375	213	0	0	12395
PASSENGER	AMER	***	1974	40	9275	1881	7495	460	363	0	0	19514
PASSENGER	AMER	***	1973	24	5585	1236	4080	187	234	0	3	11349
PASSENGER	AMER	***	1972	24	3329	849	2309	79	129	0	0	6719
PASSENGER	AMER	***	1971	19	2723	764	1806	74	97	0	3	5486
PASSENGER	AMER	***	1970	27	2227	691	1466	55	93	0	1	4560
PASSENGER	AMER	***	1969	46	1810	647	1109	34	70	0	5	3721
PASSENGER	AMER	***	1968	46	1735	525	867	46	55	0	0	3274
PASSENGER	AMER	***	1967	13	909	243	519	14	35	0	0	1733
PASSENGER	AMER	***	1966	16	908	239	431	24	26	0	3	1647
PASSENGER	AMER	***	1965	26	719	202	326	21	27	0	1	1322
PASSENGER	AMER	***	1964	30	601	142	230	12	22	0	0	1037
PASSENGER	AMER	***	1963	16	336	102	134	5	12	0	0	605
PASSENGER	AMER	***	1962	5	76	14	29	3	0	0	0	127
PASSENGER	AMER	***	1961	4	35	9	13	3	0	0	0	64
PASSENGER	AMER	***	1960	2	15	7	6	1	1	0	0	32
PASSENGER	AMER	***	1959	1	11	7	2	0	2	0	1	24
PASSENGER	AMER	***	1958	2	4	0	1	0	0	0	0	7
PASSENGER	AMER	***	1957	1	4	4	0	0	0	0	0	9
PASSENGER	AMER	***	1956	0	3	0	1	0	0	0	0	4
PASSENGER	AMER	***	1955	0	3	2	0	0	0	0	0	5
PASSENGER	AMER	***	1954	0	2	0	1	0	1	0	0	4
PASSENGER	AMER	***	1953	0	0	0	1	0	0	0	0	1
PASSENGER	AMER	***	1952	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	1951	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1948	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1947	1	0	1	2	0	0	0	0	4
PASSENGER	AMER	***	1946	0	2	0	0	0	0	0	0	2
PASSENGER	AMER	***	1945	0	0	0	1	0	0	0	0	1
PASSENGER	AMER	***	1942	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1939	1	0	1	0	0	0	0	0	2
PASSENGER	AMER	***	1938	0	1	2	0	1	0	0	0	4
PASSENGER	AMER	***	1937	0	2	0	0	0	0	0	0	2
PASSENGER	AMER	***	1935	1	0	0	0	0	0	0	0	1
PASSENGER	AMER	***	1932	0	0	1	0	0	0	0	0	1
PASSENGER	AMER	***	1928	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1925	0	2	0	0	0	0	0	0	2
PASSENGER	AMER	***	1923	0	1	0	0	0	0	0	0	1
PASSENGER	AMER	***	1919	0	6	0	0	0	0	0	0	6
PASSENGER	ASTO	VVT	2016	1	2	0	0	0	0	0	0	3
PASSENGER	ASTO	VVT	2015	1	0	0	0	0	0	0	0	1
PASSENGER	ASTO	VVT	2014	5	0	3	0	2	0	0	0	10
PASSENGER	ASTO	VVT	2013	5	2	1	0	1	0	0	0	9
PASSENGER	ASTO	VVT	2012	15	3	0	0	1	0	0	0	19
PASSENGER	ASTO	VVT	2011	8	3	0	0	1	0	0	0	12
PASSENGER	ASTO	VVT	2010	16	4	1	0	6	0	0	0	27
PASSENGER	ASTO	VVT	2009	35	11	1	0	7	0	0	0	54
PASSENGER	ASTO	VVT	2008	28	15	3	0	9	0	0	0	55
PASSENGER	ASTO	VVT	2007	66	30	3	0	11	0	0	0	110
PASSENGER	ASTO	VVT	2006	20	7	1	0	2	0	0	0	30
PASSENGER	ASTO	***	2021	5	0	0	0	0	0	0	0	5
PASSENGER	ASTO	***	2020	19	0	1	0	1	0	0	0	21
PASSENGER	ASTO	***	2019	53	9	0	0	6	0	0	0	68
PASSENGER	ASTO	***	2018	21	3	0	0	4	0	0	0	28
PASSENGER	ASTO	***	2017	29	10	1	0	6	0	0	0	46
PASSENGER	ASTO	***	2016	30	6	4	0	4	0	0	0	44
PASSENGER	ASTO	***	2015	51	13	0	0	7	0	0	0	71
PASSENGER	ASTO	***	2014	24	16	2	0	19	0	0	0	61
PASSENGER	ASTO	***	2013	6	4	0	0	3	0	0	0	13
PASSENGER	ASTO	***	2012	49	15	1	0	11	0	0	0	76
PASSENGER	ASTO	***	2011	30	10	4	0	4	0	0	0	48
PASSENGER	ASTO	***	2010	23	9	1	0	1	0	1	1	36
PASSENGER	ASTO	***	2009	40	16	2	0	6	1	0	0	65
PASSENGER	ASTO	***	2008	6	2	0	0	0	0	0	1	9
PASSENGER	ASTO	***	2007	21	8	1	0	2	0	0	1	33
PASSENGER	ASTO	***	2006	31	13	4	0	5	0	0	0	53
PASSENGER	ASTO	***	2005	27	24	4	0	5	0	0	0	60
PASSENGER	ASTO	***	2004	2	1	1	0	1	0	0	0	5
PASSENGER	ASTO	***	2003	11	12	3	0	4	0	0	1	31
PASSENGER	ASTO	***	2002	10	7	1	0	1	0	0	0	19
PASSENGER	ASTO	***	2001	10	10	1	0	0	0	0	0	21
PASSENGER	ASTO	***	2000	7	7	2	0	1	0	0	1	18
PASSENGER	ASTO	***	1998	5	3	0	0	1	0	0	0	9
PASSENGER	ASTO	***	1997	5	4	1	0	3	0	0	0	13
PASSENGER	ASTO	***	1995	0	2	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1991	1	1	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1989	0	2	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1988	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1987	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1986	1	0	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1985	1	0	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1984	0	1	0	0	2	0	0	0	3
PASSENGER	ASTO	***	1982	2	0	0	0	0	1	0	0	3
PASSENGER	ASTO	***	1981	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1980	0	0	0	0	1	0	0	0	1
PASSENGER	ASTO	***	1978	2	5	0	0	0	0	0	0	7
PASSENGER	ASTO	***	1977	2	1	2	0	1	1	0	0	7
PASSENGER	ASTO	***	1976	1	2	0	0	0	0	0	0	3
PASSENGER	ASTO	***	1975	0	1	1	0	1	1	0	0	4
PASSENGER	ASTO	***	1974	1	4	0	0	0	0	0	0	5
PASSENGER	ASTO	***	1973	0	0	0	0	1	0	0	0	1
PASSENGER	ASTO	***	1972	0	2	0	0	1	0	0	0	3
PASSENGER	ASTO	***	1971	0	1	0	0	1	0	0	0	2
PASSENGER	ASTO	***	1970	0	4	1	0	0	0	0	0	5
PASSENGER	ASTO	***	1969	1	1	1	0	1	0	0	0	4
PASSENGER	ASTO	***	1968	0	3	1	0	0	0	0	0	4
PASSENGER	ASTO	***	1967	1	1	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1966	0	1	1	0	0	0	0	0	2
PASSENGER	ASTO	***	1965	1	1	0	0	0	0	0	0	2
PASSENGER	ASTO	***	1964	0	0	0	0	0	1	0	0	1
PASSENGER	ASTO	***	1963	2	0	1	0	0	0	0	0	3
PASSENGER	ASTO	***	1962	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1961	0	5	2	0	0	0	0	0	7
PASSENGER	ASTO	***	1960	0	0	0	0	1	0	0	0	1
PASSENGER	ASTO	***	1959	1	2	0	0	0	0	0	0	3
PASSENGER	ASTO	***	1958	1	3	1	0	1	0	0	0	6
PASSENGER	ASTO	***	1957	0	2	1	0	0	0	0	0	3
PASSENGER	ASTO	***	1956	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1955	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1953	0	1	1	0	0	0	0	0	2
PASSENGER	ASTO	***	1951	0	1	1	0	0	0	0	0	2
PASSENGER	ASTO	***	1950	0	1	0	0	0	0	0	0	1
PASSENGER	ASTO	***	1930	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	ALL	2005	64	55	11	18	24	4	0	5	181
PASSENGER	AUDI	ALL	2004	65	104	19	25	32	4	0	5	254
PASSENGER	AUDI	ALL	2003	46	110	27	16	26	4	0	3	232
PASSENGER	AUDI	ALL	2002	27	105	13	22	26	4	0	7	204
PASSENGER	AUDI	ALL	2001	41	139	36	26	33	7	0	13	295
PASSENGER	AUDI	AQ3	2021	887	6	0	0	0	0	0	0	893
PASSENGER	AUDI	AQ3	2020	2669	106	5	0	12	0	0	0	2792
PASSENGER	AUDI	AQ3	2019	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	AQ3	2018	1232	84	23	0	31	0	0	1	1371
PASSENGER	AUDI	AQ3	2017	588	114	22	1	74	2	0	0	801
PASSENGER	AUDI	AQ3	2016	1104	139	57	1	158	9	0	0	1468
PASSENGER	AUDI	AQ3	2015	1176	156	48	5	86	1	0	2	1474
PASSENGER	AUDI	AQ5	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	AQ5	2017	1273	221	48	0	122	6	0	2	1672
PASSENGER	AUDI	AQ5	2016	1662	207	61	5	164	15	1	0	2115
PASSENGER	AUDI	AQ5	2015	2590	270	109	2	170	3	0	0	3144
PASSENGER	AUDI	AQ5	2014	2437	282	134	7	185	9	1	5	3060
PASSENGER	AUDI	AQ5	2013	1371	248	107	6	109	8	0	4	1853
PASSENGER	AUDI	AQ5	2012	2275	410	149	19	144	18	1	10	3026
PASSENGER	AUDI	AQ5	2011	1013	267	96	14	86	12	0	1	1489
PASSENGER	AUDI	AQ5	2010	991	252	72	14	105	11	0	2	1447
PASSENGER	AUDI	AQ5	2009	26	11	2	1	5	0	0	0	45
PASSENGER	AUDI	AQ7	2021	119	2	0	0	1	0	0	0	122
PASSENGER	AUDI	AQ7	2019	742	130	5	0	11	1	0	1	890
PASSENGER	AUDI	AQ7	2018	1231	514	22	0	28	17	0	12	1824
PASSENGER	AUDI	AQ7	2017	1003	876	64	1	211	66	0	1	2222
PASSENGER	AUDI	AQ7	2015	1141	134	47	3	59	1	1	2	1388
PASSENGER	AUDI	AQ7	2014	708	115	37	0	47	3	1	2	913
PASSENGER	AUDI	AQ7	2013	743	148	45	5	42	8	1	3	995
PASSENGER	AUDI	AQ7	2012	664	172	57	9	55	20	0	9	986
PASSENGER	AUDI	AQ7	2011	572	202	69	25	101	23	0	4	996
PASSENGER	AUDI	AQ7	2010	60	19	10	3	11	2	0	0	105
PASSENGER	AUDI	AQ7	2009	156	77	26	13	31	5	0	1	309
PASSENGER	AUDI	AQ7	2008	184	113	48	8	33	10	0	3	399
PASSENGER	AUDI	AQ7	2007	479	373	193	37	130	38	0	23	1273
PASSENGER	AUDI	AQ8	2021	81	0	0	0	0	0	0	0	81
PASSENGER	AUDI	AQ8	2020	282	8	0	0	1	0	0	0	291
PASSENGER	AUDI	AQ8	2019	1121	169	17	1	30	0	0	0	1338
PASSENGER	AUDI	AQ8	1997	3	46	15	9	15	0	0	6	94
PASSENGER	AUDI	ASL	2016	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	ASL	2015	102	16	2	0	7	0	0	0	127
PASSENGER	AUDI	ASL	2014	91	17	7	0	11	1	0	0	127
PASSENGER	AUDI	ASL	2013	103	18	5	0	15	1	0	1	143
PASSENGER	AUDI	ASL	2012	143	30	11	1	16	2	1	1	205
PASSENGER	AUDI	ASL	2011	10	2	1	1	3	0	0	0	17
PASSENGER	AUDI	ASL	2010	54	21	6	0	8	1	0	1	91
PASSENGER	AUDI	ATN	2021	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	ATN	2020	7	0	0	0	0	0	0	0	7
PASSENGER	AUDI	ATN	2019	29	2	0	0	4	0	0	0	35
PASSENGER	AUDI	ATN	2018	76	6	4	0	2	1	0	0	89
PASSENGER	AUDI	ATN	2017	96	17	4	0	5	2	0	0	124
PASSENGER	AUDI	ATN	2016	158	32	5	0	29	2	0	0	226
PASSENGER	AUDI	ATN	2015	42	9	2	0	9	0	0	0	62
PASSENGER	AUDI	ATN	2006	5	1	0	0	0	0	0	0	6
PASSENGER	AUDI	ATN	2005	4	2	0	0	0	0	0	0	6
PASSENGER	AUDI	ATN	2004	32	12	3	1	4	0	0	2	54
PASSENGER	AUDI	ATN	2003	44	28	5	1	6	1	0	1	86
PASSENGER	AUDI	ATN	2002	12	6	3	0	4	0	0	0	25
PASSENGER	AUDI	ATN	2001	42	20	2	0	13	0	0	2	79
PASSENGER	AUDI	ATN	2000	6	8	1	0	3	0	0	0	18
PASSENGER	AUDI	ATQ	2006	15	9	0	0	5	1	0	0	30
PASSENGER	AUDI	ATQ	2005	40	12	4	0	7	1	0	0	64
PASSENGER	AUDI	ATQ	2004	54	29	5	0	10	0	0	1	99
PASSENGER	AUDI	ATQ	2003	71	42	12	2	16	0	0	1	144
PASSENGER	AUDI	ATQ	2002	162	103	24	8	35	1	0	4	337
PASSENGER	AUDI	ATQ	2001	286	254	44	12	132	5	0	19	752
PASSENGER	AUDI	ATQ	2000	86	147	28	13	49	4	0	10	337
PASSENGER	AUDI	AT3	2008	232	68	19	1	72	3	0	1	396
PASSENGER	AUDI	AT3	2006	19	8	1	0	2	0	0	0	30
PASSENGER	AUDI	AT3	2005	23	10	1	0	10	0	0	0	44
PASSENGER	AUDI	AT3	2004	30	29	5	1	3	0	0	1	69
PASSENGER	AUDI	A18	2019	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A18	2016	251	38	4	2	26	0	0	0	321
PASSENGER	AUDI	A18	2015	266	34	12	0	33	0	0	0	345
PASSENGER	AUDI	A3P	2021	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A3P	2020	367	11	1	0	0	0	0	0	379
PASSENGER	AUDI	A3P	2019	449	58	8	1	22	0	0	0	538
PASSENGER	AUDI	A3P	2018	481	44	9	0	24	0	0	0	558
PASSENGER	AUDI	A3P	2017	301	57	14	0	31	1	0	0	404
PASSENGER	AUDI	A3P	2016	395	86	25	2	112	4	0	0	624
PASSENGER	AUDI	A3P	2015	380	63	18	0	52	1	0	1	515
PASSENGER	AUDI	A3P	2013	31	2	1	2	3	0	0	0	39
PASSENGER	AUDI	A3P	2012	5	1	0	3	0	0	0	0	9
PASSENGER	AUDI	A3P	2011	3	1	1	8	1	1	0	0	15
PASSENGER	AUDI	A3P	2010	2	0	0	1	0	0	0	0	3
PASSENGER	AUDI	A3P	2008	5	4	0	0	2	0	0	0	11
PASSENGER	AUDI	A3P	2007	138	65	23	18	41	3	0	4	292
PASSENGER	AUDI	A3P	2006	194	126	42	27	61	10	0	13	473
PASSENGER	AUDI	A3U	2020	113	6	0	0	0	1	0	0	120
PASSENGER	AUDI	A3U	2019	64	6	0	0	2	0	0	0	72
PASSENGER	AUDI	A3U	2018	14	1	0	0	1	0	0	0	16
PASSENGER	AUDI	A3U	2017	19	4	1	0	5	0	0	0	29
PASSENGER	AUDI	A3U	2016	19	1	0	0	9	0	0	0	29
PASSENGER	AUDI	A3U	2015	299	41	16	4	31	0	0	0	391
PASSENGER	AUDI	A3U	2013	3	1	0	1	1	0	0	0	6
PASSENGER	AUDI	A3U	2012	7	2	0	2	3	0	0	0	14
PASSENGER	AUDI	A3U	2011	7	3	0	6	1	0	0	0	17
PASSENGER	AUDI	A3U	2010	9	1	3	17	3	0	0	0	33
PASSENGER	AUDI	A32	2019	6	3	0	0	0	0	0	0	9
PASSENGER	AUDI	A32	2018	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A32	2015	3	0	0	0	0	0	0	0	3
PASSENGER	AUDI	A32	2013	26	2	0	1	1	0	0	0	30
PASSENGER	AUDI	A32	2012	355	61	21	5	43	1	0	3	489
PASSENGER	AUDI	A32	2011	326	66	21	6	43	2	0	1	465
PASSENGER	AUDI	A32	2010	136	14	14	8	17	0	0	2	191
PASSENGER	AUDI	A32	2009	418	128	67	22	77	5	0	6	723
PASSENGER	AUDI	A32	2008	319	92	44	25	68	4	0	9	561
PASSENGER	AUDI	A32	2007	175	83	30	16	40	5	0	5	354
PASSENGER	AUDI	A32	2006	94	56	29	18	27	7	0	3	234
PASSENGER	AUDI	A4A	2014	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	A4A	2013	4	1	1	0	1	0	0	0	7
PASSENGER	AUDI	A4A	2012	118	17	9	4	14	0	0	0	162
PASSENGER	AUDI	A4A	2011	173	52	9	1	22	1	0	0	258
PASSENGER	AUDI	A4A	2005	76	72	15	18	28	3	0	8	220
PASSENGER	AUDI	A4A	2004	73	127	16	34	39	4	0	5	298
PASSENGER	AUDI	A4A	2003	80	120	25	46	36	3	0	7	317
PASSENGER	AUDI	A4A	2002	18	38	11	9	11	1	0	3	91
PASSENGER	AUDI	A4A	2001	1	0	0	0	1	0	0	0	2
PASSENGER	AUDI	A4A	2000	0	0	0	1	0	0	0	0	1
PASSENGER	AUDI	A4A	1999	0	0	0	1	0	0	0	0	1
PASSENGER	AUDI	A4L	2020	31	1	0	0	0	0	0	0	32
PASSENGER	AUDI	A4L	2019	50	5	0	0	1	0	0	0	56
PASSENGER	AUDI	A4L	2018	217	15	4	0	10	0	0	0	246
PASSENGER	AUDI	A4L	2017	170	22	3	0	15	1	0	1	212
PASSENGER	AUDI	A4L	2016	108	15	4	0	13	0	0	0	140
PASSENGER	AUDI	A4L	2015	169	28	4	2	22	0	0	0	225
PASSENGER	AUDI	A4L	2014	159	24	9	0	16	0	0	0	208
PASSENGER	AUDI	A4L	2013	197	37	9	1	19	0	0	1	264
PASSENGER	AUDI	A42	2015	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A42	2014	1	0	0	0	1	0	0	0	2
PASSENGER	AUDI	A42	2013	7	0	0	0	2	0	0	0	9
PASSENGER	AUDI	A42	2012	700	169	50	24	120	3	0	3	1069
PASSENGER	AUDI	A42	2011	1148	328	127	36	127	10	0	4	1780
PASSENGER	AUDI	A42	2010	875	255	103	29	111	9	0	8	1390
PASSENGER	AUDI	A42	2009	1137	427	229	54	218	24	0	42	2131
PASSENGER	AUDI	A42	2008	88	34	18	5	26	5	0	4	180
PASSENGER	AUDI	A42	2007	0	2	0	0	0	0	0	0	2
PASSENGER	AUDI	A42	2006	168	149	45	49	69	13	0	7	500
PASSENGER	AUDI	A42	2000	10	46	11	13	11	0	0	2	93
PASSENGER	AUDI	A43	2011	93	29	9	1	19	0	0	0	151
PASSENGER	AUDI	A43	2009	138	36	16	5	20	1	0	3	219
PASSENGER	AUDI	A43	2008	2	2	2	0	0	0	0	0	6
PASSENGER	AUDI	A43	2007	3	4	0	0	0	0	0	0	7
PASSENGER	AUDI	A43	2006	2	1	0	0	0	0	0	1	4
PASSENGER	AUDI	A43	2003	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2021	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2020	500	4	1	0	1	0	0	0	506
PASSENGER	AUDI	A5	2019	1031	77	16	0	12	0	0	0	1136
PASSENGER	AUDI	A5	2018	1624	162	56	0	49	7	0	0	1898
PASSENGER	AUDI	A5	2017	0	2	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2014	4	0	0	0	0	0	0	0	4
PASSENGER	AUDI	A5	2013	2	1	0	0	0	0	0	0	3
PASSENGER	AUDI	A5	2012	4	0	0	0	0	0	0	0	4
PASSENGER	AUDI	A5	2011	1	1	0	0	0	1	0	0	3
PASSENGER	AUDI	A5	2010	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A5	2008	0	0	0	0	1	0	0	0	1
PASSENGER	AUDI	A5C	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A5C	2013	36	6	0	0	10	0	0	0	52
PASSENGER	AUDI	A5C	2012	5	0	0	0	1	0	0	0	6
PASSENGER	AUDI	A5C	2011	101	16	7	0	13	0	0	0	137
PASSENGER	AUDI	A5C	2009	139	33	12	3	15	3	0	2	207
PASSENGER	AUDI	A5C	2008	0	3	0	0	0	0	0	0	3
PASSENGER	AUDI	A5L	2015	3	0	0	0	0	0	0	0	3
PASSENGER	AUDI	A5L	2014	2	1	0	0	0	0	0	0	3
PASSENGER	AUDI	A5L	2013	9	0	0	0	1	0	0	0	10
PASSENGER	AUDI	A5L	2012	73	12	7	0	7	0	0	0	99
PASSENGER	AUDI	A5L	2011	20	4	5	0	2	0	0	0	31
PASSENGER	AUDI	A5L	2010	216	61	29	8	23	5	0	2	344
PASSENGER	AUDI	A5P	2014	118	32	10	1	18	0	0	0	179
PASSENGER	AUDI	A5P	2013	231	55	19	0	18	1	0	0	324
PASSENGER	AUDI	A5P	2012	1	0	0	0	2	0	0	0	3
PASSENGER	AUDI	A5P	2011	5	2	2	1	2	0	0	0	12
PASSENGER	AUDI	A5P	2010	49	22	12	2	8	1	0	1	95
PASSENGER	AUDI	A5R	2018	34	6	3	0	2	0	0	0	45
PASSENGER	AUDI	A5R	2017	54	17	1	0	3	0	0	0	75
PASSENGER	AUDI	A5R	2013	3	1	0	0	0	0	0	0	4
PASSENGER	AUDI	A5R	2012	84	10	1	1	9	0	0	3	108
PASSENGER	AUDI	A5R	2011	7	3	0	0	1	0	0	0	11
PASSENGER	AUDI	A5R	2010	70	20	6	2	6	1	0	2	107
PASSENGER	AUDI	A52	2018	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A52	2015	23	7	2	0	5	0	0	0	37
PASSENGER	AUDI	A52	2014	6	0	0	0	2	0	0	0	8
PASSENGER	AUDI	A52	2013	63	13	7	1	7	1	0	1	93
PASSENGER	AUDI	A52	2012	123	19	15	1	8	0	0	0	166
PASSENGER	AUDI	A52	2011	406	119	54	8	39	3	0	3	632
PASSENGER	AUDI	A52	2010	27	4	1	0	3	0	0	1	36
PASSENGER	AUDI	A6	2020	46	0	0	0	0	0	0	0	46
PASSENGER	AUDI	A6	2019	394	30	2	0	4	0	0	0	430
PASSENGER	AUDI	A6	2018	73	5	1	0	0	0	0	0	79
PASSENGER	AUDI	A6	2015	2	0	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	2013	0	0	0	0	1	0	0	0	1
PASSENGER	AUDI	A6	2012	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A6	2009	2	0	0	0	1	0	0	0	3
PASSENGER	AUDI	A6	2008	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	2007	1	1	1	0	0	0	0	0	3
PASSENGER	AUDI	A6	2006	0	2	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	2005	1	0	1	0	1	0	0	0	3
PASSENGER	AUDI	A6	2002	1	1	0	1	0	0	0	0	3
PASSENGER	AUDI	A6	2001	0	1	0	0	0	0	0	0	1
PASSENGER	AUDI	A6	2000	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	1996	1	1	0	0	0	0	0	0	2
PASSENGER	AUDI	A6	1995	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A62	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A62	2018	34	7	1	0	2	0	0	0	44
PASSENGER	AUDI	A62	2017	66	10	3	0	4	0	0	0	83
PASSENGER	AUDI	A62	2016	48	8	0	0	5	0	0	0	61
PASSENGER	AUDI	A62	2015	59	7	1	0	1	0	0	1	69
PASSENGER	AUDI	A62	2014	140	19	9	0	5	0	0	0	173
PASSENGER	AUDI	A62	2013	184	32	19	1	16	1	0	0	253
PASSENGER	AUDI	A63	2020	1	0	0	0	0	0	0	0	1
PASSENGER	AUDI	A63	2011	141	39	16	2	9	1	0	2	210
PASSENGER	AUDI	A63	2010	231	57	35	7	37	7	0	2	376
PASSENGER	AUDI	A63	2009	116	34	22	4	25	2	0	0	203
PASSENGER	AUDI	A63	2008	242	91	30	13	48	7	0	7	438
PASSENGER	AUDI	A63	2007	198	75	35	14	34	7	0	6	369
PASSENGER	AUDI	A63	2006	143	118	57	30	45	3	0	7	403
PASSENGER	AUDI	A63	2005	139	166	62	46	47	5	0	7	472
PASSENGER	AUDI	A64	2010	2	1	1	0	1	0	0	0	5
PASSENGER	AUDI	A64	2009	2	1	1	0	2	0	0	0	6
PASSENGER	AUDI	A64	2008	61	27	14	4	11	3	0	1	121
PASSENGER	AUDI	A64	2007	22	14	10	1	3	0	0	1	51
PASSENGER	AUDI	A64	2006	23	31	14	6	12	3	0	2	91
PASSENGER	AUDI	A64	2005	36	50	29	12	16	2	0	2	147
PASSENGER	AUDI	A64	2004	12	34	4	3	5	3	0	3	64
PASSENGER	AUDI	A64	2003	11	49	10	13	7	1	0	3	94
PASSENGER	AUDI	A64	2002	3	20	2	5	4	0	0	0	34
PASSENGER	AUDI	A64	2001	36	147	24	45	28	8	0	14	302
